Year,club_name,overall,value_eur,age
2016,Derby County,68,875000.0,26
2016,Brighton & Hove Albion,68,1200000.0,22
2016,Wolverhampton Wanderers,68,1200000.0,20
2016,Huddersfield Town,68,1500000.0,21
2016,Queens Park Rangers,68,1400000.0,22
2016,Charlton Athletic,68,1200000.0,23
2016,Brentford,68,1200000.0,22
2016,Chelsea,68,1000000.0,22
2016,Cardiff City,68,1300000.0,20
2016,Wolverhampton Wanderers,68,700000.0,27
2016,Leeds United,68,1300000.0,20
2016,Birmingham City,68,1500000.0,19
2016,Wigan Athletic,67,375000.0,34
2016,Queens Park Rangers,67,210000.0,34
2016,Hull City,67,600000.0,30
2016,Brighton & Hove Albion,67,600000.0,30
2016,Chelsea,67,475000.0,33
2016,Ipswich Town,67,600000.0,27
2016,Fulham,67,600000.0,27
2016,Sheffield United,67,575000.0,27
2016,Huddersfield Town,67,525000.0,30
2016,Reading,67,550000.0,28
2016,Wigan Athletic,67,525000.0,30
2016,Manchester United,67,725000.0,27
2016,Wolverhampton Wanderers,67,550000.0,32
2016,Cardiff City,67,575000.0,27
2016,Birmingham City,67,725000.0,27
2016,Derby County,67,750000.0,27
2016,Bradford City,67,750000.0,27
2016,Sheffield United,67,575000.0,28
2016,Wolverhampton Wanderers,67,775000.0,25
2016,Coventry City,67,675000.0,29
2016,Wolverhampton Wanderers,67,825000.0,26
2016,Wigan Athletic,67,450000.0,33
2016,Ipswich Town,67,875000.0,26
2016,Huddersfield Town,67,900000.0,26
2016,Norwich City,67,825000.0,24
2016,Coventry City,67,925000.0,23
2016,Birmingham City,67,875000.0,25
2016,Leeds United,67,775000.0,25
2016,Burnley,67,925000.0,24
2016,Brentford,67,825000.0,23
2016,Chelsea,67,1000000.0,25
2016,Portsmouth,67,950000.0,24
2016,Burnley,67,950000.0,24
2016,Middlesbrough,67,1000000.0,23
2016,Fulham,67,750000.0,26
2016,Wigan Athletic,67,900000.0,23
2016,Leeds United,67,975000.0,23
2016,Brentford,67,850000.0,22
2016,Brighton & Hove Albion,67,975000.0,22
2016,West Ham United,67,925000.0,22
2016,Wolverhampton Wanderers,67,825000.0,23
2016,Burnley,67,725000.0,26
2016,Huddersfield Town,67,1000000.0,25
2016,Burnley,67,850000.0,23
2016,Fulham,67,975000.0,22
2016,Leeds United,67,975000.0,24
2016,Wolverhampton Wanderers,67,825000.0,22
2016,Southampton,67,1300000.0,20
2016,Wolverhampton Wanderers,67,975000.0,22
2016,Liverpool,67,1100000.0,22
2016,Chelsea,67,875000.0,25
2016,Wigan Athletic,67,1100000.0,21
2016,Chelsea,67,1100000.0,23
2016,Chelsea,67,1200000.0,20
2016,Ipswich Town,67,1100000.0,18
2016,Brentford,67,925000.0,22
2016,Liverpool,67,1200000.0,18
2016,Manchester City,67,1400000.0,18
2016,Wigan Athletic,66,475000.0,32
2016,Derby County,66,475000.0,32
2016,Wolverhampton Wanderers,66,575000.0,29
2016,Wolverhampton Wanderers,66,500000.0,32
2016,Watford,66,475000.0,32
2016,Sheffield United,66,400000.0,31
2016,Portsmouth,66,475000.0,32
2016,Portsmouth,66,300000.0,34
2016,Ipswich Town,66,275000.0,33
2016,Huddersfield Town,66,500000.0,28
2016,Birmingham City,66,,36
2016,Leeds United,66,500000.0,30
2016,Reading,66,625000.0,28
2016,Wigan Athletic,66,600000.0,29
2016,Wolverhampton Wanderers,66,625000.0,28
2016,Watford,66,500000.0,27
2016,Bradford City,66,725000.0,26
2016,Leicester City,66,625000.0,27
2016,Bournemouth,66,675000.0,27
2016,Burnley,66,625000.0,26
2016,Birmingham City,66,575000.0,26
2016,Charlton Athletic,66,750000.0,25
2016,Sheffield United,66,500000.0,27
2016,Blackburn Rovers,66,600000.0,28
2016,Bradford City,66,600000.0,26
2016,Reading,66,725000.0,26
2016,Sheffield United,66,850000.0,23
2016,Blackburn Rovers,66,725000.0,24
2016,Bournemouth,66,750000.0,25
2016,Cardiff City,66,775000.0,24
2016,Charlton Athletic,66,650000.0,27
2016,Fulham,66,750000.0,25
2016,Leeds United,66,725000.0,23
2016,Cardiff City,66,900000.0,24
2016,Wigan Athletic,66,825000.0,23
2016,Burnley,66,725000.0,24
2016,Ipswich Town,66,875000.0,23
2016,West Bromwich Albion,66,625000.0,25
2016,Blackburn Rovers,66,825000.0,23
2016,Everton,66,875000.0,21
2016,Chelsea,66,800000.0,25
2016,Wolverhampton Wanderers,66,725000.0,22
2016,Wolverhampton Wanderers,66,900000.0,22
2016,Southampton,66,950000.0,22
2016,Birmingham City,66,975000.0,20
2016,Fulham,66,725000.0,26
2016,Huddersfield Town,66,675000.0,23
2016,Fulham,66,750000.0,23
2016,Middlesbrough,66,825000.0,23
2016,Huddersfield Town,66,900000.0,22
2016,Blackburn Rovers,66,925000.0,21
2016,Bournemouth,66,800000.0,24
2016,Brighton & Hove Albion,66,950000.0,20
2016,Fulham,66,1100000.0,20
2016,Manchester City,66,1300000.0,19
2016,Leeds United,66,850000.0,23
2016,Chelsea,66,925000.0,21
2016,Fulham,66,1200000.0,18
2016,Charlton Athletic,66,800000.0,21
2016,Wolverhampton Wanderers,66,1100000.0,20
2016,Manchester City,66,925000.0,19
2016,Derby County,66,725000.0,19
2016,Southampton,66,1100000.0,19
2016,Chelsea,66,725000.0,21
2016,Tottenham Hotspur,66,1200000.0,18
2016,Blackpool,65,80000.0,35
2016,Huddersfield Town,65,375000.0,33
2016,Leicester City,65,500000.0,28
2016,Ipswich Town,65,425000.0,31
2016,Sheffield United,65,400000.0,32
2016,Ipswich Town,65,425000.0,30
2016,Blackpool,65,425000.0,30
2016,Blackburn Rovers,65,500000.0,30
2016,Bradford City,65,375000.0,29
2016,Bradford City,65,550000.0,27
2016,Bradford City,65,400000.0,29
2016,Huddersfield Town,65,525000.0,28
2016,Sheffield United,65,525000.0,28
2016,Ipswich Town,65,475000.0,29
2016,Bradford City,65,425000.0,27
2016,Blackburn Rovers,65,500000.0,26
2016,Brentford,65,425000.0,31
2016,Wigan Athletic,65,525000.0,26
2016,Birmingham City,65,450000.0,28
2016,Wolverhampton Wanderers,65,700000.0,24
2016,Coventry City,65,525000.0,27
2016,Brighton & Hove Albion,65,600000.0,23
2016,Blackpool,65,750000.0,24
2016,Burnley,65,700000.0,23
2016,Aston Villa,65,675000.0,23
2016,Portsmouth,65,600000.0,24
2016,Burnley,65,725000.0,24
2016,Reading,65,725000.0,22
2016,Crystal Palace,65,700000.0,24
2016,Sheffield United,65,700000.0,22
2016,Manchester United,65,600000.0,23
2016,Brighton & Hove Albion,65,800000.0,21
2016,Middlesbrough,65,550000.0,26
2016,Newcastle United,65,775000.0,21
2016,Sheffield United,65,600000.0,23
2016,Wolverhampton Wanderers,65,650000.0,22
2016,Leeds United,65,575000.0,23
2016,Cardiff City,65,725000.0,21
2016,Queens Park Rangers,65,575000.0,23
2016,Southampton,65,650000.0,23
2016,Norwich City,65,650000.0,19
2016,Crystal Palace,65,675000.0,22
2016,Wigan Athletic,65,750000.0,21
2016,Everton,65,950000.0,19
2016,Blackburn Rovers,65,700000.0,21
2016,Manchester City,65,850000.0,20
2016,Brentford,65,725000.0,23
2016,Wigan Athletic,65,425000.0,27
2016,Manchester City,65,1000000.0,18
2016,Coventry City,65,1000000.0,18
2016,Manchester City,65,1000000.0,18
2016,Brentford,65,725000.0,23
2016,Bradford City,64,275000.0,31
2016,Coventry City,64,350000.0,32
2016,Blackburn Rovers,64,275000.0,33
2016,Sheffield United,64,300000.0,30
2016,Brighton & Hove Albion,64,275000.0,33
2016,Leicester City,64,425000.0,29
2016,Burnley,64,450000.0,28
2016,Newcastle United,64,425000.0,28
2016,Bradford City,64,325000.0,28
2016,Wolverhampton Wanderers,64,350000.0,27
2016,Bradford City,64,350000.0,28
2016,Bradford City,64,400000.0,29
2016,Ipswich Town,64,375000.0,30
2016,Leicester City,64,375000.0,28
2016,Portsmouth,64,400000.0,29
2016,Leicester City,64,450000.0,25
2016,Sheffield United,64,375000.0,28
2016,Newcastle United,64,500000.0,25
2016,Newcastle United,64,425000.0,26
2016,Bradford City,64,425000.0,28
2016,Blackburn Rovers,64,575000.0,23
2016,Portsmouth,64,400000.0,30
2016,Wigan Athletic,64,600000.0,22
2016,Manchester United,64,550000.0,24
2016,Portsmouth,64,550000.0,24
2016,Hull City,64,625000.0,24
2016,Cardiff City,64,475000.0,25
2016,Manchester United,64,500000.0,23
2016,Manchester United,64,725000.0,21
2016,Chelsea,64,550000.0,21
2016,Sheffield United,64,700000.0,21
2016,Queens Park Rangers,64,600000.0,22
2016,Middlesbrough,64,575000.0,21
2016,Brentford,64,525000.0,22
2016,Bradford City,64,625000.0,22
2016,Wolverhampton Wanderers,64,675000.0,21
2016,Hull City,64,500000.0,22
2016,Burnley,64,600000.0,21
2016,Fulham,64,575000.0,21
2016,Birmingham City,64,575000.0,21
2016,Coventry City,64,725000.0,20
2016,Bradford City,64,675000.0,20
2016,Wigan Athletic,64,600000.0,22
2016,Wigan Athletic,64,650000.0,21
2016,Fulham,64,875000.0,19
2016,Brentford,64,725000.0,21
2016,Chelsea,64,650000.0,21
2016,Bradford City,64,650000.0,20
2016,Fulham,64,875000.0,19
2016,Burnley,64,725000.0,20
2016,Birmingham City,64,875000.0,19
2016,Manchester City,64,825000.0,18
2016,Chelsea,64,550000.0,21
2016,Coventry City,64,850000.0,18
2016,Sheffield United,64,625000.0,22
2016,Chelsea,64,675000.0,18
2016,Ipswich Town,64,825000.0,17
2016,Cardiff City,63,300000.0,31
2016,Manchester City,63,100000.0,37
2016,Leicester City,63,190000.0,32
2016,Brighton & Hove Albion,63,190000.0,35
2016,Blackpool,63,300000.0,29
2016,Bradford City,63,250000.0,32
2016,Portsmouth,63,210000.0,33
2016,Manchester United,63,275000.0,31
2016,Sheffield United,63,300000.0,31
2016,Newcastle United,63,325000.0,28
2016,Sheffield United,63,350000.0,26
2016,Blackpool,63,275000.0,27
2016,Manchester United,63,350000.0,26
2016,Manchester United,63,400000.0,24
2016,Sheffield United,63,375000.0,26
2016,Sheffield United,63,425000.0,23
2016,Coventry City,63,325000.0,25
2016,Manchester United,63,450000.0,22
2016,Bournemouth,63,400000.0,23
2016,Newcastle United,63,475000.0,22
2016,Wolverhampton Wanderers,63,575000.0,20
2016,Middlesbrough,63,500000.0,22
2016,Cardiff City,63,600000.0,20
2016,Fulham,63,500000.0,21
2016,Leeds United,63,550000.0,21
2016,Fulham,63,600000.0,20
2016,Manchester City,63,475000.0,22
2016,Reading,63,500000.0,21
2016,Manchester United,63,500000.0,20
2016,Wolverhampton Wanderers,63,450000.0,19
2016,Birmingham City,63,475000.0,22
2016,Brentford,63,500000.0,21
2016,Chelsea,63,675000.0,19
2016,Birmingham City,63,525000.0,19
2016,Reading,63,525000.0,20
2016,Everton,63,475000.0,20
2016,Manchester City,63,525000.0,21
2016,Manchester City,63,375000.0,22
2016,Portsmouth,63,575000.0,18
2016,Swansea City,63,600000.0,21
2016,Everton,63,625000.0,19
2016,Sunderland,63,675000.0,19
2016,Coventry City,63,600000.0,20
2016,Watford,63,650000.0,18
2016,Manchester United,62,250000.0,31
2016,Portsmouth,62,240000.0,29
2016,Portsmouth,62,275000.0,27
2016,Leicester City,62,300000.0,27
2016,Portsmouth,62,350000.0,26
2016,Portsmouth,62,350000.0,25
2016,Norwich City,62,325000.0,24
2016,Huddersfield Town,62,400000.0,22
2016,Bradford City,62,300000.0,27
2016,Middlesbrough,62,350000.0,22
2016,Burnley,62,350000.0,22
2016,Wolverhampton Wanderers,62,325000.0,23
2016,Manchester United,62,425000.0,21
2016,Charlton Athletic,62,500000.0,21
2016,Aston Villa,62,325000.0,23
2016,Burnley,62,450000.0,22
2016,West Bromwich Albion,62,450000.0,21
2016,Wolverhampton Wanderers,62,400000.0,22
2016,Wolverhampton Wanderers,62,400000.0,22
2016,Derby County,62,550000.0,18
2016,Wigan Athletic,62,375000.0,23
2016,Fulham,62,375000.0,21
2016,Portsmouth,62,325000.0,23
2016,Hull City,62,450000.0,21
2016,Chelsea,62,600000.0,20
2016,Swansea City,62,575000.0,19
2016,Leeds United,62,375000.0,20
2016,Manchester United,62,325000.0,22
2016,Burnley,62,400000.0,20
2016,Wolverhampton Wanderers,62,325000.0,20
2016,Southampton,62,575000.0,19
2016,Bournemouth,62,450000.0,19
2016,Sunderland,62,450000.0,21
2016,Wigan Athletic,62,450000.0,20
2016,Fulham,62,375000.0,19
2016,Queens Park Rangers,62,375000.0,23
2016,Southampton,62,575000.0,19
2016,Stoke City,62,300000.0,22
2016,Wolverhampton Wanderers,62,550000.0,18
2016,Stoke City,62,425000.0,17
2016,Sheffield United,62,550000.0,18
2016,Newcastle United,62,425000.0,18
2016,Arsenal,62,550000.0,17
2016,Leicester City,61,30000.0,36
2016,Newcastle United,61,180000.0,32
2016,Brentford,61,140000.0,31
2016,Leicester City,61,200000.0,30
2016,Newcastle United,61,180000.0,28
2016,Newcastle United,61,190000.0,27
2016,Newcastle United,61,120000.0,34
2016,Leicester City,61,240000.0,24
2016,Charlton Athletic,61,300000.0,22
2016,Coventry City,61,300000.0,21
2016,Blackpool,61,250000.0,21
2016,Bradford City,61,325000.0,23
2016,Derby County,61,350000.0,21
2016,Norwich City,61,400000.0,21
2016,Chelsea,61,450000.0,18
2016,Coventry City,61,300000.0,21
2016,Wolverhampton Wanderers,61,400000.0,21
2016,Wolverhampton Wanderers,61,325000.0,21
2016,Coventry City,61,300000.0,20
2016,Stoke City,61,275000.0,23
2016,Manchester City,61,400000.0,20
2016,Hull City,61,475000.0,19
2016,Ipswich Town,61,375000.0,20
2016,Swansea City,61,325000.0,19
2016,Blackpool,61,180000.0,28
2016,Southampton,61,375000.0,19
2016,Charlton Athletic,61,300000.0,19
2016,Chelsea,61,500000.0,20
2016,Blackburn Rovers,61,240000.0,19
2016,Burnley,61,325000.0,19
2016,Tottenham Hotspur,61,350000.0,19
2016,Liverpool,61,425000.0,18
2016,Huddersfield Town,61,325000.0,22
2016,Cardiff City,61,230000.0,19
2016,Everton,61,425000.0,17
2016,West Ham United,61,400000.0,20
2016,Stoke City,61,375000.0,19
2016,Birmingham City,61,325000.0,20
2016,Manchester City,61,425000.0,17
2016,Leeds United,61,450000.0,19
2016,Arsenal,61,400000.0,17
2016,Everton,61,400000.0,18
2016,Aston Villa,61,425000.0,16
2016,Burnley,61,250000.0,24
2016,Ipswich Town,61,375000.0,17
2016,Manchester City,61,400000.0,18
2016,West Bromwich Albion,61,425000.0,17
2016,Bournemouth,61,400000.0,18
2016,West Bromwich Albion,61,450000.0,18
2016,Leicester City,60,30000.0,35
2016,Newcastle United,60,230000.0,26
2016,Manchester United,60,210000.0,25
2016,Newcastle United,60,240000.0,24
2016,Newcastle United,60,220000.0,23
2016,Blackpool,60,275000.0,23
2016,Wigan Athletic,60,250000.0,21
2016,Wolverhampton Wanderers,60,325000.0,20
2016,Sheffield United,60,275000.0,20
2016,Sunderland,60,350000.0,20
2016,Newcastle United,60,220000.0,20
2016,Burnley,60,250000.0,21
2016,Blackpool,60,220000.0,22
2016,Burnley,60,325000.0,20
2016,Portsmouth,60,240000.0,20
2016,Burnley,60,240000.0,21
2016,Manchester United,60,300000.0,20
2016,Burnley,60,230000.0,21
2016,Southampton,60,325000.0,20
2016,Newcastle United,60,300000.0,19
2016,Charlton Athletic,60,275000.0,22
2016,Wigan Athletic,60,275000.0,20
2016,Manchester City,60,325000.0,20
2016,Leeds United,60,275000.0,20
2016,Coventry City,60,210000.0,19
2016,Huddersfield Town,60,250000.0,20
2016,Newcastle United,60,250000.0,23
2016,Blackpool,60,210000.0,19
2016,Manchester City,60,375000.0,20
2016,Liverpool,60,375000.0,19
2016,West Ham United,60,250000.0,18
2016,Bradford City,60,325000.0,18
2016,Sheffield United,60,275000.0,22
2016,Queens Park Rangers,60,230000.0,19
2016,Brentford,60,230000.0,18
2016,Coventry City,60,375000.0,18
2016,Aston Villa,60,400000.0,20
2016,Chelsea,60,230000.0,18
2016,Queens Park Rangers,60,375000.0,18
2016,Wolverhampton Wanderers,60,325000.0,19
2016,Ipswich Town,60,350000.0,18
2016,Chelsea,60,350000.0,17
2016,Leicester City,59,70000.0,33
2016,Blackpool,59,190000.0,24
2016,Portsmouth,59,275000.0,21
2016,Manchester United,59,200000.0,21
2016,West Ham United,59,170000.0,22
2016,Bradford City,59,160000.0,25
2016,Blackpool,59,220000.0,24
2016,Swansea City,59,220000.0,23
2016,Newcastle United,59,250000.0,22
2016,Blackburn Rovers,59,210000.0,21
2016,Chelsea,59,240000.0,21
2016,Brentford,59,190000.0,21
2016,Leicester City,59,200000.0,20
2016,Swansea City,59,200000.0,21
2016,Blackburn Rovers,59,250000.0,21
2016,West Ham United,59,210000.0,20
2016,Sheffield United,59,230000.0,21
2016,Portsmouth,59,170000.0,19
2016,West Ham United,59,170000.0,19
2016,Swansea City,59,250000.0,21
2016,Manchester United,59,275000.0,19
2016,Burnley,59,275000.0,20
2016,West Bromwich Albion,59,200000.0,19
2016,Southampton,59,350000.0,20
2016,Reading,59,250000.0,20
2016,Ipswich Town,59,210000.0,19
2016,Hull City,59,240000.0,21
2016,Charlton Athletic,59,180000.0,20
2016,Manchester United,59,250000.0,19
2016,Manchester United,59,300000.0,19
2016,Huddersfield Town,59,325000.0,19
2016,Tottenham Hotspur,59,325000.0,19
2016,West Bromwich Albion,59,200000.0,20
2016,West Bromwich Albion,59,200000.0,18
2016,Portsmouth,59,160000.0,25
2016,Arsenal,59,150000.0,17
2016,Sunderland,59,210000.0,19
2016,Coventry City,59,180000.0,24
2016,Leicester City,58,80000.0,31
2016,Leicester City,58,,37
2016,Brentford,58,180000.0,24
2016,Burnley,58,210000.0,22
2016,Coventry City,58,180000.0,21
2016,Coventry City,58,150000.0,22
2016,Charlton Athletic,58,160000.0,23
2016,Blackburn Rovers,58,160000.0,23
2016,Blackpool,58,200000.0,20
2016,Reading,58,210000.0,20
2016,Leicester City,58,180000.0,21
2016,Burnley,58,190000.0,21
2016,Leeds United,58,170000.0,20
2016,Swansea City,58,230000.0,20
2016,Burnley,58,190000.0,20
2016,Derby County,58,275000.0,19
2016,Tottenham Hotspur,58,230000.0,20
2016,Manchester United,58,190000.0,19
2016,Blackpool,58,180000.0,21
2016,Sunderland,58,230000.0,20
2016,Birmingham City,58,210000.0,20
2016,Reading,58,275000.0,19
2016,Sunderland,58,275000.0,19
2016,Leeds United,58,210000.0,20
2016,Leicester City,58,190000.0,24
2016,Bournemouth,58,170000.0,20
2016,Burnley,58,230000.0,17
2016,Sunderland,58,240000.0,20
2016,Arsenal,58,200000.0,18
2016,Leeds United,58,190000.0,19
2016,Burnley,58,250000.0,17
2016,Tottenham Hotspur,58,160000.0,19
2016,West Ham United,58,140000.0,19
2016,Manchester United,58,140000.0,19
2016,Manchester City,58,190000.0,20
2016,Chelsea,58,160000.0,17
2016,Ipswich Town,58,250000.0,17
2016,Birmingham City,58,275000.0,18
2016,Chelsea,58,150000.0,19
2016,West Ham United,58,250000.0,17
2016,Leicester City,57,,37
2016,Newcastle United,57,120000.0,27
2016,Watford,57,100000.0,28
2016,Burnley,57,160000.0,22
2016,Newcastle United,57,120000.0,25
2016,Portsmouth,57,170000.0,23
2016,Charlton Athletic,57,170000.0,21
2016,Sheffield United,57,180000.0,20
2016,Blackburn Rovers,57,200000.0,21
2016,Norwich City,57,190000.0,20
2016,Huddersfield Town,57,170000.0,19
2016,Blackpool,57,160000.0,21
2016,Norwich City,57,160000.0,19
2016,Burnley,57,190000.0,20
2016,Hull City,57,200000.0,22
2016,Blackburn Rovers,57,230000.0,18
2016,Reading,57,210000.0,19
2016,Arsenal,57,130000.0,18
2016,Chelsea,57,240000.0,19
2016,Manchester United,57,170000.0,19
2016,Burnley,57,140000.0,18
2016,Derby County,57,180000.0,20
2016,Leeds United,57,140000.0,19
2016,Norwich City,57,240000.0,19
2016,Hull City,57,210000.0,20
2016,West Ham United,57,180000.0,19
2016,Manchester City,57,220000.0,17
2016,Newcastle United,57,150000.0,19
2016,Blackburn Rovers,57,200000.0,17
2016,West Ham United,57,160000.0,18
2016,Newcastle United,56,80000.0,31
2016,Huddersfield Town,56,120000.0,21
2016,Leicester City,56,160000.0,22
2016,Crystal Palace,56,210000.0,19
2016,Blackpool,56,170000.0,19
2016,Manchester United,56,120000.0,21
2016,Manchester United,56,110000.0,19
2016,Brighton & Hove Albion,56,140000.0,19
2016,Birmingham City,56,210000.0,19
2016,Derby County,56,160000.0,20
2016,Reading,56,160000.0,20
2016,Wolverhampton Wanderers,56,190000.0,19
2016,Watford,56,200000.0,18
2016,Newcastle United,56,140000.0,23
2016,Hull City,56,210000.0,19
2016,Newcastle United,56,130000.0,20
2016,Tottenham Hotspur,56,150000.0,19
2016,Birmingham City,56,150000.0,19
2016,Manchester United,56,130000.0,19
2016,Manchester City,56,170000.0,18
2016,Leicester City,55,140000.0,21
2016,Cardiff City,55,110000.0,22
2016,Hull City,55,150000.0,20
2016,Arsenal,55,160000.0,19
2016,Chelsea,55,180000.0,19
2016,Manchester City,55,110000.0,21
2016,Newcastle United,55,180000.0,19
2016,Burnley,55,120000.0,18
2016,Huddersfield Town,55,90000.0,19
2016,Charlton Athletic,55,100000.0,18
2016,Tottenham Hotspur,55,130000.0,19
2016,Charlton Athletic,55,170000.0,17
2016,Burnley,55,100000.0,26
2016,Manchester City,55,170000.0,18
2016,Blackpool,55,170000.0,17
2016,Wolverhampton Wanderers,55,170000.0,17
2016,Newcastle United,54,80000.0,24
2016,Leicester City,54,100000.0,22
2016,Cardiff City,54,160000.0,20
2016,Coventry City,54,150000.0,19
2016,Norwich City,54,100000.0,19
2016,Blackpool,54,100000.0,21
2016,Huddersfield Town,54,90000.0,20
2016,Reading,54,110000.0,20
2016,Newcastle United,54,90000.0,19
2016,Leicester City,54,110000.0,20
2016,Coventry City,54,110000.0,18
2016,Coventry City,54,130000.0,19
2016,Blackburn Rovers,54,120000.0,19
2016,Blackpool,54,140000.0,18
2016,Coventry City,54,100000.0,18
2016,Burnley,54,130000.0,19
2016,West Bromwich Albion,54,80000.0,18
2016,Birmingham City,54,150000.0,19
2016,Portsmouth,54,110000.0,18
2016,Arsenal,54,130000.0,18
2016,Charlton Athletic,54,110000.0,20
2016,Huddersfield Town,54,120000.0,17
2016,Charlton Athletic,54,140000.0,18
2016,Leicester City,53,100000.0,20
2016,Bradford City,53,100000.0,21
2016,Wolverhampton Wanderers,53,90000.0,21
2016,Burnley,53,80000.0,20
2016,Brentford,53,80000.0,20
2016,Portsmouth,53,90000.0,18
2016,Wigan Athletic,53,100000.0,18
2016,Brentford,53,90000.0,20
2016,Portsmouth,53,60000.0,17
2016,Coventry City,53,100000.0,18
2016,Middlesbrough,53,130000.0,17
2016,Newcastle United,52,60000.0,22
2016,Hull City,52,110000.0,20
2016,Reading,52,100000.0,18
2016,Huddersfield Town,52,60000.0,19
2016,Newcastle United,52,50000.0,17
2016,Bradford City,52,70000.0,17
2016,Coventry City,52,90000.0,18
2016,Coventry City,52,100000.0,18
2016,Wolverhampton Wanderers,52,70000.0,18
2016,Portsmouth,52,60000.0,18
2016,Middlesbrough,52,80000.0,17
2016,Brentford,51,60000.0,21
2016,Arsenal,51,70000.0,20
2016,Chelsea,51,60000.0,19
2016,Newcastle United,51,60000.0,19
2016,Bradford City,51,80000.0,17
2016,Blackpool,51,80000.0,17
2016,Wolverhampton Wanderers,51,80000.0,17
2016,Blackpool,51,50000.0,18
2016,Leicester City,51,80000.0,18
2016,Newcastle United,51,45000.0,17
2016,Portsmouth,51,45000.0,18
2016,Charlton Athletic,50,45000.0,18
2016,Leicester City,50,45000.0,17
2016,Leicester City,50,50000.0,17
2016,Bradford City,50,40000.0,18
2016,Portsmouth,50,60000.0,20
2016,Portsmouth,50,40000.0,18
2016,Middlesbrough,50,60000.0,20
2016,Leicester City,49,45000.0,24
2016,West Bromwich Albion,48,70000.0,18
2016,Portsmouth,48,60000.0,17
2016,Blackpool,48,45000.0,21
2017,Manchester City,90,36500000.0,34
2017,Manchester City,90,68500000.0,25
2017,Manchester City,89,61500000.0,28
2017,Arsenal,89,68500000.0,27
2017,Chelsea,89,67500000.0,24
2017,Arsenal,88,34000000.0,34
2017,Tottenham Hotspur,88,45000000.0,29
2017,Chelsea,88,62000000.0,25
2017,Manchester City,88,65500000.0,25
2017,Manchester City,88,71500000.0,23
2017,Manchester City,87,41500000.0,30
2017,Arsenal,87,46500000.0,27
2017,Manchester City,86,28000000.0,30
2017,Arsenal,86,33500000.0,31
2017,Chelsea,86,36000000.0,29
2017,West Ham United,86,36000000.0,29
2017,Crystal Palace,85,26000000.0,31
2017,Arsenal,85,24000000.0,30
2017,Manchester City,85,24000000.0,33
2017,Chelsea,85,38500000.0,27
2017,Chelsea,85,33000000.0,27
2017,Tottenham Hotspur,85,31000000.0,27
2017,Manchester City,85,39000000.0,25
2017,Liverpool,85,44000000.0,24
2017,Manchester City,85,26000000.0,28
2017,Manchester City,85,33000000.0,27
2017,Manchester City,85,40500000.0,25
2017,Chelsea,84,4900000.0,35
2017,Manchester City,84,18000000.0,33
2017,Manchester City,84,26500000.0,30
2017,Liverpool,84,31500000.0,26
2017,Manchester City,84,28500000.0,28
2017,Chelsea,84,22000000.0,29
2017,Chelsea,84,24000000.0,26
2017,Arsenal,84,35000000.0,25
2017,Manchester City,84,27500000.0,26
2017,Tottenham Hotspur,84,38000000.0,24
2017,Chelsea,84,24000000.0,27
2017,Everton,84,41000000.0,23
2017,Arsenal,84,36000000.0,23
2017,Tottenham Hotspur,84,41000000.0,22
2017,Arsenal,83,15000000.0,31
2017,Manchester City,83,19000000.0,31
2017,Everton,83,14500000.0,31
2017,Everton,83,15000000.0,31
2017,Chelsea,83,17000000.0,30
2017,Southampton,83,13500000.0,32
2017,Chelsea,83,20000000.0,29
2017,Tottenham Hotspur,83,17500000.0,29
2017,Arsenal,83,23000000.0,29
2017,Chelsea,83,31000000.0,24
2017,Chelsea,83,22500000.0,28
2017,Arsenal,83,27000000.0,24
2017,Manchester City,83,22500000.0,29
2017,Manchester City,83,23500000.0,28
2017,Everton,82,9000000.0,33
2017,Middlesbrough,82,13000000.0,34
2017,Manchester City,82,12500000.0,31
2017,Tottenham Hotspur,82,19000000.0,28
2017,Manchester City,82,8500000.0,33
2017,Stoke City,82,25000000.0,25
2017,Manchester City,82,20000000.0,26
2017,Everton,82,18000000.0,27
2017,Liverpool,82,19000000.0,26
2017,Stoke City,82,20000000.0,27
2017,Swansea City,82,21000000.0,26
2017,Bournemouth,82,25000000.0,24
2017,Manchester City,82,22500000.0,26
2017,Stoke City,82,26000000.0,24
2017,Liverpool,82,20000000.0,26
2017,Liverpool,82,21000000.0,24
2017,Liverpool,82,26500000.0,24
2017,Manchester City,82,27000000.0,21
2017,Stoke City,82,24500000.0,23
2017,Liverpool,82,23000000.0,23
2017,Manchester City,82,19500000.0,29
2017,Manchester City,82,29000000.0,20
2017,Manchester City,82,26000000.0,22
2017,Manchester City,81,5000000.0,34
2017,Manchester City,81,14000000.0,31
2017,Liverpool,81,15000000.0,30
2017,Manchester City,81,16500000.0,29
2017,Arsenal,81,16500000.0,27
2017,Crystal Palace,81,12000000.0,30
2017,Stoke City,81,13000000.0,28
2017,Tottenham Hotspur,81,21500000.0,24
2017,Everton,81,16000000.0,28
2017,Arsenal,81,11500000.0,30
2017,Crystal Palace,81,16500000.0,29
2017,Liverpool,81,16500000.0,28
2017,Liverpool,81,21000000.0,25
2017,Liverpool,81,19500000.0,26
2017,Crystal Palace,81,20500000.0,25
2017,Manchester City,81,15500000.0,27
2017,Everton,81,17500000.0,25
2017,Tottenham Hotspur,81,17000000.0,26
2017,Arsenal,81,17500000.0,25
2017,Stoke City,81,19500000.0,27
2017,Liverpool,81,17500000.0,25
