Unnamed: 0,label,distance_type,algorithm,precision,radius_min,silhouette_mean,silhouette_max,rand_index_mean,rand_index_max,exec_time_mean
30,ozone_level_detection,euclidean,Busca Binaria 2,2.097219365856616,7.654376379459898,0.6984277441257969,0.6695645426757147,0.028067231051692475,0.030211442381168088,0.32441629098885844
31,ozone_level_detection,euclidean,Busca Binaria 2,19.19859386006075,6.60719987627504,0.6393065404481135,0.6126848812776945,0.062480528099150355,0.06343291093755962,0.6000154862864445
32,ozone_level_detection,euclidean,Busca Binaria 2,2.8712814232280666,7.567709784101841,0.7107695309526513,0.7161072253323322,0.031574885247326594,0.033400460671430564,0.3380083052324547
33,ozone_level_detection,euclidean,Busca Binaria 2,3.8670561540745667,6.724893070645779,0.6822090142580041,0.673744256118092,0.02641122197396441,0.0269687549344582,0.4601959816966443
34,ozone_level_detection,euclidean,Busca Binaria 2,4.750300142832464,6.418823811195628,0.7566455387472257,0.7566738825003538,0.03410671052481705,0.034547408818219154,0.56982993844312
35,ozone_level_detection,euclidean,Busca Binaria 2,5.927344247959833,6.722508400476912,0.5642442130274075,0.5319086870795409,-0.012047530908290695,-0.012381725087394569,0.5936848781340254
36,ozone_level_detection,manhattan,Busca Binaria 1,1.9942388935138107,9.522467193247005,0.6463020602315143,0.7480985093575716,0.03513446832950742,0.06777572110919847,0.0006214952377870194
37,ozone_level_detection,manhattan,Busca Binaria 1,20.31979393231879,9.440529749142181,0.6860036185805993,0.7341066353640974,0.04494173583352497,0.08342659548917482,0.003929390772638612
38,ozone_level_detection,manhattan,Busca Binaria 1,3.0946138557046026,9.58572149909868,0.6652388580341562,0.7197509129701571,0.041021057802777997,0.07746262527311684,0.0007580244838909937
39,ozone_level_detection,manhattan,Busca Binaria 1,3.9544272566991383,10.451286178053817,0.6957741225946117,0.720575751202851,0.03486111207254004,0.06708173117687724,0.0010719388783353085
40,ozone_level_detection,manhattan,Busca Binaria 1,4.802527038493497,9.437135503871998,0.6460195396550394,0.7532843753870776,0.046210229048115156,0.07506594554372838,0.0012322890951953522
41,ozone_level_detection,manhattan,Busca Binaria 1,6.236184521763386,9.199756779491699,0.6830997757561983,0.7677474010182965,0.04427707094146146,0.0714044325187606,0.0013974006561497877
42,ozone_level_detection,manhattan,Busca Binaria 2,1.9199969030045592,10.500364106106794,0.652069066252436,0.6316166993789329,0.07081583981374133,0.06786529921208394,0.006685719693247246
43,ozone_level_detection,manhattan,Busca Binaria 2,19.299349827172307,9.83677342844881,0.6527343857799169,0.6587049241824219,0.061520456350157834,0.059997472415583675,0.05709131512718481
44,ozone_level_detection,manhattan,Busca Binaria 2,2.8848710231828,9.721692931738927,0.5892599822791924,0.5632038893022785,0.06565461443446835,0.06628124768992935,0.01165647034146855
45,ozone_level_detection,manhattan,Busca Binaria 2,3.9078338457270494,10.366240151250189,0.7556767472287899,0.7306875447176288,0.03570702840554621,0.0369066394166354,0.01795190760712328
46,ozone_level_detection,manhattan,Busca Binaria 2,5.217604569347244,8.834469977454848,0.630752398110868,0.6333677814991002,0.0625213555054338,0.06443828591733601,0.018148786277648408
47,ozone_level_detection,manhattan,Busca Binaria 2,6.080500214557108,9.326040289447366,0.6266584148308818,0.6267900182278737,0.0672436650980552,0.0629548756992225,0.027055204355600937
48,statlog_image_segmentation,euclidean,Busca Binaria 1,1.9925323115711133,7.808147378505943,0.5074608212488493,0.5598428383068393,0.38334477466241523,0.8662072584039263,0.007753259434655692
49,statlog_image_segmentation,euclidean,Busca Binaria 1,19.666353411538417,5.784505857212072,0.5597200593665416,0.5740682955416507,0.4514388117634212,0.8510327614661128,0.09362868615101846
50,statlog_image_segmentation,euclidean,Busca Binaria 1,3.0046258625587283,6.305546472904717,0.511771300720572,0.5581341088769669,0.426144809325975,0.7168045015067384,0.017010724526872995
51,statlog_image_segmentation,euclidean,Busca Binaria 1,4.093539531398222,5.7285168229628205,0.5057897516552035,0.5922356611211191,0.38040424242798476,0.824399570893979,0.022340041642561856
52,statlog_image_segmentation,euclidean,Busca Binaria 1,5.236727359524329,6.005403913048155,0.5400025921458466,0.5607287005104522,0.4327465258059916,0.8138712509249018,0.028483967802605814
53,statlog_image_segmentation,euclidean,Busca Binaria 1,5.95703653549958,6.47241696554461,0.5367026449217037,0.5800259649020562,0.4265661824432413,0.8964356276535375,0.02962362452945106
54,statlog_image_segmentation,euclidean,Busca Binaria 2,1.9119671010192552,7.439664909344087,0.555198617871054,0.5568007475725059,0.4541257279477675,0.47060292381973545,0.14237687247865052
55,statlog_image_segmentation,euclidean,Busca Binaria 2,20.21304653863165,5.826968582637859,0.505756242643297,0.5056306288475929,0.2496160746879991,0.2596000440022957,0.6821711276867679
56,statlog_image_segmentation,euclidean,Busca Binaria 2,2.966734767865533,6.447598936077129,0.5339122912180587,0.5379442450848371,0.05004190056278971,0.05313050590559748,0.15040297506588024
57,statlog_image_segmentation,euclidean,Busca Binaria 2,4.155702974964269,6.147706407300296,0.5283598909671147,0.5502186514386099,0.5745272191128312,0.5259871547354398,0.29602935378938144
58,statlog_image_segmentation,euclidean,Busca Binaria 2,5.012353147779338,5.722390572286142,0.5616943990352837,0.5794358770708976,0.7581023611500701,0.7733582963181299,0.38207981968772453
59,statlog_image_segmentation,euclidean,Busca Binaria 2,6.162648507453744,5.911310908197343,0.53477198323092,0.5257681598675998,0.5278984933171698,0.5175489496020753,0.4438592471433462
60,statlog_image_segmentation,manhattan,Busca Binaria 1,2.091639261238266,13.843159733458029,0.567503714161358,0.5072852881440872,0.42356065995765274,0.8051277971214709,0.00041569965913628365
61,statlog_image_segmentation,manhattan,Busca Binaria 1,19.744448467694568,13.761148705889092,0.579231939942285,0.6345196721986961,0.547512490462478,0.7652783687727379,0.0038896637265677845
62,statlog_image_segmentation,manhattan,Busca Binaria 1,2.9857968651414972,14.954079382262867,0.5992371445441049,0.6144486107680862,0.3954531318141697,0.8012522395357392,0.000605223744911554
63,statlog_image_segmentation,manhattan,Busca Binaria 1,4.187367214382201,14.024940182352797,0.6058898521173098,0.6163976743183603,0.5108997595344621,0.8844442291294872,0.0008755941591819115
64,statlog_image_segmentation,manhattan,Busca Binaria 1,4.854217686836241,14.84815319477283,0.6130670134038804,0.6630890066655514,0.5323073136233787,0.7789725961314787,0.0011131588365333345
65,statlog_image_segmentation,manhattan,Busca Binaria 1,6.138289182149875,14.056908788129757,0.6398404657009641,0.63792703758688,0.590863543640453,0.8492563608787271,0.0013048653279513736
66,statlog_image_segmentation,manhattan,Busca Binaria 2,1.92541923099349,13.937384103969228,0.5188536698461683,0.5614958935062578,0.2819563098171735,0.2909248790614746,0.01242883036093412
67,statlog_image_segmentation,manhattan,Busca Binaria 2,20.611081903930945,13.737845556225718,0.523610067661627,0.5310973096757389,0.677437867469683,0.703377449001791,0.12258230209996919
68,statlog_image_segmentation,manhattan,Busca Binaria 2,2.9168026067902284,14.225736811820946,0.600604182528627,0.6234125406057268,0.45161625582916587,0.4499993895591112,0.0217768649135451
69,statlog_image_segmentation,manhattan,Busca Binaria 2,4.0273671421272565,13.499591178359127,0.5478629005933846,0.576405815979492,0.24147959122368423,0.2303038511155455,0.017992485082346847
70,statlog_image_segmentation,manhattan,Busca Binaria 2,5.119949327084608,13.686922305042971,0.5291596640677675,0.5328966953250848,0.14930225632268662,0.15412098144984981,0.022927526777558906
71,statlog_image_segmentation,manhattan,Busca Binaria 2,5.973055429751078,12.802785819834613,0.6518333016938436,0.6386077676801101,0.6389590597784752,0.6536799384691275,0.029525872917299585
72,website_phishing,euclidean,Busca Binaria 1,2.041875435261671,7.639470600051438,0.8763586184500993,0.9343070390814733,0.00033986519261634243,0.00034029149394491703,0.028223665098003146
73,website_phishing,euclidean,Busca Binaria 1,20.848874477853975,6.259113732067277,0.8891677561853545,0.9504187005333364,0.0003370026667554743,0.0003468036899999936,0.1763409393181096
74,website_phishing,euclidean,Busca Binaria 1,2.9652030320569787,7.368660232094553,0.8901160013288077,0.9022430568727343,0.000336110750529173,0.00033427608604028915,0.03936428117642686
75,website_phishing,euclidean,Busca Binaria 1,4.058330628063698,6.092161502777161,0.89239288196259,0.9104393102631269,0.0003472019282806479,0.00034839620752360464,0.04264334408999863
76,website_phishing,euclidean,Busca Binaria 1,4.759786384896306,6.285759896044691,0.8850258445595195,0.8960320532768163,0.0003484874452241496,0.00034730372782651014,0.05188326283090044
77,website_phishing,euclidean,Busca Binaria 1,5.796590359280139,5.986422909683957,0.8724620420680755,0.9168358201815819,0.00032146880963648605,0.00033563918488516164,0.06766360769571624
78,website_phishing,euclidean,Busca Binaria 2,1.9077117372989119,7.658535419729564,0.9270889287592021,0.9190462673133267,0.0003183401944027723,0.00033833588597812744,0.19159104791799642
79,website_phishing,euclidean,Busca Binaria 2,19.119529324055893,6.015776666292516,0.8925549083846918,0.937252508224301,0.00033870789972949874,0.0003335413158379352,0.700326155624977
80,website_phishing,euclidean,Busca Binaria 2,2.9051705102755623,6.069364095045912,0.8792312200123049,0.9485745941871092,0.00031623233801466173,0.0003388640379643262,0.2674822290144286
81,website_phishing,euclidean,Busca Binaria 2,4.187249636135583,6.451703558449119,0.8807127081035451,0.9423661028369732,0.000348404893805515,0.00031725408558056677,0.40601520044313477
82,website_phishing,euclidean,Busca Binaria 2,4.840176235042849,6.244704624231072,0.8691644651396222,0.8978971913971003,0.00033323019505716666,0.0003286169378430593,0.4114849398878633
83,website_phishing,euclidean,Busca Binaria 2,5.8247327881219855,6.3114743561335525,0.8782241960705406,0.8635074556199069,0.00032785967519110464,0.00031827746285270874,0.48210832589535135
84,website_phishing,manhattan,Busca Binaria 1,1.9200246705163295,10.008869586546163,0.8382145558847525,0.8283212289738661,0.0003408012116459272,0.00033457400645743254,0.0013455663858715926
85,website_phishing,manhattan,Busca Binaria 1,20.88190291860721,10.117181231486528,0.8762928049480246,0.8726191911414681,0.00031997900698918453,0.0003336229150707875,0.008083444052677913
86,website_phishing,manhattan,Busca Binaria 1,2.978028837274912,9.56509966079158,0.8647112942928012,0.8998880127015231,0.00031843470843826723,0.000316917592669542,0.001702376999966174
87,website_phishing,manhattan,Busca Binaria 1,4.197710796725484,9.859470283344164,0.8991457631112457,0.8592096967431223,0.0003168132955946435,0.00033617785116078894,0.001962856950579354
88,website_phishing,manhattan,Busca Binaria 1,5.150160513861372,9.631405671790228,0.8491974300769697,0.8878310589977421,0.0003205925340728113,0.00034053279676492617,0.002312703548907146
89,website_phishing,manhattan,Busca Binaria 1,5.741781065131349,10.312466345879674,0.9048626572408176,0.8378950600696594,0.0003260472700027162,0.00032303442376360806,0.002801140419683646
90,website_phishing,manhattan,Busca Binaria 2,2.0428438173982513,15.6109817506372,0.8877288451470249,0.8914057017856931,0.00033247551500706753,0.0003420023599863617,0.010012378442448212
91,website_phishing,manhattan,Busca Binaria 2,20.60609581469848,9.69216189481287,0.8325611578972609,0.8377415121116903,0.0003460749318208847,0.0003187849636657667,0.12750218067121832
92,website_phishing,manhattan,Busca Binaria 2,2.8508162855137544,10.1639515606387,0.8825714458790409,0.8738459773963753,0.000326319082830091,0.0003473089449947833,0.01919487952169829
93,website_phishing,manhattan,Busca Binaria 2,4.115871518057967,12.714094340503529,0.9049473039674972,0.8537697214618614,0.0003228449231914356,0.0003206255651735722,0.008429867617738573
94,website_phishing,manhattan,Busca Binaria 2,4.878091272420128,11.333915108298942,0.8922348361418296,0.8691664509640443,0.0003220227582107368,0.0003285947410723545,0.01134218802267349
95,website_phishing,manhattan,Busca Binaria 2,6.277323267241668,10.084639454523236,0.8854325363424518,0.9001764251528558,0.00031571212772574063,0.0003194409619235222,0.035984709525366275
96,myocardial_infarction_complications,euclidean,Busca Binaria 1,2.065396382615952,5.789636819275251,0.2607227080857247,0.360455776808796,0.09398261296655164,0.2282213979464139,0.023994126055649857
97,myocardial_infarction_complications,euclidean,Busca Binaria 1,20.92898186325464,4.636196868227586,0.26822695260263,0.3662396336134374,0.062025804314229806,0.19019252749041168,0.19512955373489127
98,myocardial_infarction_complications,euclidean,Busca Binaria 1,2.930188911442579,5.602729490633287,0.26641995054799467,0.3656943906419262,0.06564206556563454,0.1698816272298335,0.028027598229506092
99,myocardial_infarction_complications,euclidean,Busca Binaria 1,4.079342550166443,5.084761246045688,0.25772048411652604,0.5342025907901873,0.048346736690749334,0.1440693157351055,0.03922678198331064
100,myocardial_infarction_complications,euclidean,Busca Binaria 1,4.75116580631121,5.11753052838024,0.25332628367483984,0.34398268510442487,0.04881129545989208,0.20346124543007574,0.05527767141267112
101,myocardial_infarction_complications,euclidean,Busca Binaria 1,5.783251184812152,4.839801340927211,0.2776048631114006,0.35154684397010816,0.07566837130555638,0.19874349625668022,0.05991654422627001
102,myocardial_infarction_complications,euclidean,Busca Binaria 2,2.0237125290353477,5.653057947476648,0.24344320356469765,0.24128700431175312,0.12291082583629016,0.13223462297558836,0.5502661143315007
103,myocardial_infarction_complications,euclidean,Busca Binaria 2,20.370597349457277,4.429319438093915,0.2748166307390697,0.28100171410061037,0.0015115959016446796,0.0014647440740777277,0.7025211742721627
104,myocardial_infarction_complications,euclidean,Busca Binaria 2,2.850606932993635,5.845795065244122,0.11473571434768091,0.125263838392396,0.049731926401551586,0.05023439032769377,0.554943652418304
105,myocardial_infarction_complications,euclidean,Busca Binaria 2,3.9394798370513944,4.846279663026299,0.2562715061261397,0.2687402426010725,0.008704601011587527,0.009077723507332021,0.5095439700471209
106,myocardial_infarction_complications,euclidean,Busca Binaria 2,4.866553714081538,4.652187715345363,0.3121881209328357,0.3214053408716364,0.11042445827018303,0.10662770843624539,0.5976006578449603
107,myocardial_infarction_complications,euclidean,Busca Binaria 2,6.065104375556748,4.4942913160069065,0.3339954690014068,0.33910562023677854,0.13147297496054217,0.13319184240490564,0.5750805663638684
108,myocardial_infarction_complications,manhattan,Busca Binaria 1,1.9267903140553424,9.869858351249855,0.2594005260679353,0.3998742356296421,0.06775890961369134,0.19001432634310866,0.0011220614052565403
109,myocardial_infarction_complications,manhattan,Busca Binaria 1,20.198413642221105,8.655207743638881,0.29711078267626173,0.3369962818139155,0.0776964962457399,0.17561785957192913,0.007357529519628819
110,myocardial_infarction_complications,manhattan,Busca Binaria 1,2.8534900941129457,8.627006039184293,0.2909364638092334,0.3707844284092317,0.09811881339813178,0.19628769305552551,0.0014600663552340645
111,myocardial_infarction_complications,manhattan,Busca Binaria 1,3.9038206742057358,9.230288301862757,0.28601043931575176,0.3781905385336896,0.07674603458567665,0.1970762235225048,0.0016370927331904545
112,myocardial_infarction_complications,manhattan,Busca Binaria 1,5.0486908083055475,8.284475538165037,0.29907016025867955,0.3794110807738712,0.0791779382990973,0.19170141198827004,0.0020902909984262075
113,myocardial_infarction_complications,manhattan,Busca Binaria 1,5.796175003153152,8.129278163790044,0.30525248542813144,0.3890384256062752,0.06636256866294814,0.19934616534067087,0.0024367527168404055
114,myocardial_infarction_complications,manhattan,Busca Binaria 2,2.018959433308229,9.613566587900717,0.2804164691762079,0.28042227783186785,0.11097199187345955,0.11662452493955658,0.029387300804841993
115,myocardial_infarction_complications,manhattan,Busca Binaria 2,20.435057314703226,8.533098336869644,0.255923479222638,0.26073820722465774,0.0972956803289405,0.09699834772098866,0.12575722114037846
116,myocardial_infarction_complications,manhattan,Busca Binaria 2,3.007482106434126,8.101790521415868,0.33114206394431156,0.33888112395642417,-0.004747924613528096,-0.00445019859124965,0.02258706858295556
117,myocardial_infarction_complications,manhattan,Busca Binaria 2,3.8589541249406274,8.697389970808233,0.30620211115488927,0.2977133826820515,0.11089109348692784,0.10765815370152855,0.03413344467284245
118,myocardial_infarction_complications,manhattan,Busca Binaria 2,4.801879694326117,8.43271393389967,0.2592184064456354,0.26925454943618465,0.04622825643677757,0.04896819826352348,0.0434752427304434
119,myocardial_infarction_complications,manhattan,Busca Binaria 2,6.1267530823974905,8.411379744490874,0.3293840013251622,0.32799996646531887,-0.004502741251567369,-0.004675589829916485,0.04289280601167242
120,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,1.9025195321394381,7.5146732134801,0.4037384076071178,0.5447392709044019,0.09516884616338152,0.3829135921408665,0.010152597453624927
121,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,19.777481332647945,6.984259641533575,0.46288269823884504,0.5948385041382784,0.06729806748974126,0.28257473791660964,0.1336871728203819
122,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,2.9722939549062124,7.172253543610715,0.5162042279878013,0.6253329168747446,0.11245572512680027,0.5050874264695744,0.026748925935794348
123,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,4.199320870652926,7.126553493105451,0.48376019691898925,0.6137606524394692,0.10907223356246137,0.5329880872409214,0.031563584102106815
124,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,5.007879302940491,6.8173511116102095,0.5254330092977623,0.5975401305981372,0.06801838608763386,0.389392799388871,0.03447714506762576
125,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,5.890444734236782,6.2296881594464,0.48812394184941443,0.6488752955352155,0.13560218029520496,0.43808112203126093,0.041271090153803855
126,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,2.071155170448267,7.3027174976495575,0.43237289164868126,0.4105942261819652,0.40679815952265636,0.3746696292866668,0.34277139962562314
127,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,19.571777866721533,6.690524654662266,0.6185196046682749,0.6295105161142239,-9.858369771513005e-06,-9.863171123680405e-06,0.699485731559132
128,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,3.112836648052475,6.425731462034806,0.4826547668936581,0.492421380932607,0.11415883154735257,0.11113296279645987,0.5871042824617235
129,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,3.9677992818622614,7.140069124998214,0.6221924538340254,0.6073197756982428,-9.398069462102634e-06,-9.603390973585056e-06,0.5964139964559775
130,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,5.199580615810547,7.280475905332335,0.6297615681157496,0.584393427251768,9.916554092255903e-06,9.944543315524696e-06,0.6609937185075537
131,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,5.756646304850719,6.467726220466157,0.4593541019279489,0.4713085306227414,0.18998401731384457,0.1862738323231352,0.6912582087816502
132,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,1.9289633806368243,14.111164060269758,0.5456871935310456,0.588587538173696,0.04025330203841004,0.2548919152064154,0.000765994241578612
133,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,19.946622593906177,14.522221174547036,0.5040411592317231,0.6184048694248964,0.1149502634320313,0.49611686037250075,0.005010761927665755
134,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,2.8901227300542423,14.737392667351468,0.49340737119168737,0.56066908619617,0.10991460970385755,0.4402775710402461,0.0011043435847224378
135,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,3.966051357033476,15.948578167866648,0.5305034721821437,0.6199164806616013,0.09813137347591212,0.5097324890587157,0.0011973074667992708
136,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,4.787605245643702,14.680794126086939,0.4913797819006528,0.6041135766856438,0.1457409650886821,0.40190146569336127,0.00135301405925017
137,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,6.242017025272855,13.597929457042625,0.4872496771245303,0.6267631853811791,0.13081502458060562,0.4710730560563242,0.0016083788697755974
138,statlog_vehicle_silhouettes,manhattan,Busca Binaria 2,1.9989976808377643,14.206391830557394,0.5349989034985805,0.5246808332388307,0.11899559199240689,0.12568196144435909,0.008648978585265945
139,statlog_vehicle_silhouettes,manhattan,Busca Binaria 2,19.76093001542557,13.164643493566533,0.5316042578552382,0.5136193484162592,0.06773523848222432,0.06414890549267382,0.1236268440297367
140,statlog_vehicle_silhouettes,manhattan,Busca Binaria 2,2.974882684637906,14.196595728660437,0.4986455403848265,0.5268187396173071,0.08472233520006944,0.08625074811959868,0.015716726630006457
141,statlog_vehicle_silhouettes,manhattan,Busca Binaria 2,4.175809166469257,13.917693901102727,0.5025790358427816,0.48818113169144844,0.06193780730858696,0.06240865066420538,0.019235516446942564
142,statlog_vehicle_silhouettes,manhattan,Busca Binaria 2,5.1213578767416665,14.199403997355299,0.5031840755666219,0.5159097555239455,0.09500011400774797,0.0894035961423069,0.029035261277610663
143,statlog_vehicle_silhouettes,manhattan,Busca Binaria 2,5.789960231598161,13.599533365783008,0.5083317895985948,0.5392459493854663,0.13942461539463957,0.1428328163345238,0.024582429137864854
144,raisin,euclidean,Busca Binaria 1,1.9200137116409537,7.321621030792384,0.29761963248337975,0.40303654743087486,0.24821495317634085,0.7203763442256608,0.004521306498823458
145,raisin,euclidean,Busca Binaria 1,19.67745318966445,6.362126381359297,0.3334808016308229,0.40199499186517507,0.28780831734103896,0.6435957317509168,0.03591540802963801
146,raisin,euclidean,Busca Binaria 1,3.0224914908901246,6.345881614590222,0.33297663221139967,0.40872143790759374,0.2819948158479516,0.656537015413442,0.007490264761690334
147,raisin,euclidean,Busca Binaria 1,4.1092915401272965,6.773999367519148,0.3454384688365428,0.42628112409190977,0.27921327026154025,0.6554557716399642,0.009151127918528967
148,raisin,euclidean,Busca Binaria 1,5.0629377236230315,6.2434831966947275,0.3018832476745503,0.40116257563860364,0.22447086834146926,0.6043545588340125,0.010154482826648941
149,raisin,euclidean,Busca Binaria 1,5.798975096174331,5.936672298526888,0.34691111220898674,0.3959361593505004,0.33827988027783246,0.689952334567684,0.010417943851960671
150,raisin,euclidean,Busca Binaria 2,1.985088967021024,7.0641909641148795,0.40117242530964653,0.37922881866667757,0.506723102692983,0.5212000439300932,0.09987832912141958
151,raisin,euclidean,Busca Binaria 2,20.126171706239234,6.0934316964228925,0.4009037281095458,0.40815349489817604,0.6346477253103298,0.6225113349690136,0.47232887845262334
